c_x,c_y,c_t,a1,b1,c1,a2,c2
5,3,2.3890988978004457,3,2,2,2.097083321823473,4
4,1,1.895762220537876,2,3,6,0.5508912959144556,1
4,8,3.0602320359797606,2,2,4,1.4214209165431508,1
5,3,2.8747334560010884,1,3,2,1.925197923687488,4
2,1,3.823065560210506,2,1,5,2.9863513816245617,3
3,6,1.8220910185703105,3,3,3,2.2082209663527186,2
1,3,2.503912099666397,3,2,8,0.6353593481001986,1
9,2,1.3476447550037989,1,1,4,0.7996804951279147,4
2,7,1.6417229874405797,1,3,8,2.1132208318664043,2
8,3,4.5606564443982816,3,1,6,2.3519505325508705,3
4,7,4.492536654182317,3,2,4,2.9483561979186916,0
7,5,3.644207965431513,3,2,8,2.5318109664161192,2
8,6,3.6421677849700735,1,1,7,2.2358484710335946,1
7,6,2.4851536279517115,1,2,8,2.7683416405930465,1
2,8,3.7496169665371464,3,3,3,1.5054340012517113,2
6,4,2.8989505033446945,1,1,2,1.1507977829077762,0
6,5,3.5575302187118747,2,2,4,0.7088899730133842,1
9,3,1.995871682001852,1,1,5,1.1462444458633394,0
8,6,2.478041093520929,3,3,5,2.1606179973579223,0
3,8,1.9014370134311362,3,3,8,0.8339241637584855,0
8,4,3.244461456172263,3,2,5,1.463588656536237,3
7,2,3.0625597624922394,1,2,7,2.590812378940032,0
8,9,3.8049097366532205,1,1,7,1.4446498149129336,0
5,1,3.1777397373873253,3,1,4,0.8650558272060325,2
8,5,3.5127033097910227,3,3,1,0.943310931208471,4
1,5,2.8450796236376266,3,3,1,0.9956046651247978,0
1,5,1.0241934523759064,2,1,4,0.9779356594073889,0
5,8,2.41962974240822,1,3,3,2.2191859649473873,0
8,3,4.0422801204031575,2,1,5,2.970543418093996,4
2,8,1.2978227224348515,1,3,8,0.6369393751241421,3
1,9,4.3625477636516,3,2,5,0.896328356732427,1
1,4,4.298026294925462,1,3,8,2.847855708527119,4
7,5,2.530083878122494,3,2,1,1.5473416809987792,1
4,2,3.195054724785728,2,2,9,1.5184494083262718,4
2,4,3.500852092129812,3,2,5,1.070159202313551,0
5,6,1.1892224071737103,2,2,5,0.8363867433235266,3
6,8,2.697795000022812,3,1,3,1.4913427893831417,3
3,7,4.005934564232934,3,1,9,1.5651555056822937,0
1,9,2.448767131237813,2,2,6,0.5504745707853385,1
2,2,1.7224389955699682,1,3,6,1.7021495493711707,1
8,5,3.214664474415728,2,1,9,1.9532749067580761,1
1,7,2.2928183643255746,2,2,1,1.8404598250506725,3
6,6,3.106665660699692,2,3,1,2.481730323492293,0
5,4,2.2385410005757804,3,2,9,2.2761056247864957,3
8,8,3.595239001060472,1,2,9,1.1890164964452912,1
3,1,1.0273879484890354,3,3,1,1.8338493543430712,1
3,3,2.865635383841267,2,2,4,2.7065575601918868,3
6,1,3.2058357003310114,1,1,4,1.8281524725338698,3
2,2,2.4736630894245524,1,2,1,1.5810787660811028,0
7,6,1.5112082887897138,1,3,4,1.1231114378371396,1
3,2,2.726755933868834,2,1,7,1.422335079560477,4
3,7,4.495280687464989,3,3,2,2.847793176189047,0
6,4,3.6540206544432374,1,1,3,2.3724910587555286,1
1,1,1.4094148791254808,2,1,2,2.66241657149877,0
6,3,2.4257901231058594,3,2,4,0.7806840058961,4
8,5,1.4356893652405254,2,1,5,0.9700216691405867,4
1,1,1.5998335525252791,3,1,6,1.0844889918852139,3
3,1,1.861053884444864,1,2,3,2.4687640124899843,4
3,9,4.542469235775787,2,1,5,0.6084037816327685,4
5,3,3.5125855124826595,3,2,5,2.4060373313622967,3
6,6,3.0594075207411007,3,2,2,0.9162928348597064,2
2,7,1.158167417008519,1,2,9,2.4323133694111965,4
4,4,4.083517146742723,3,2,7,2.8172242380023063,4
5,1,2.3374033083041628,2,3,7,1.9821148530663866,0
9,7,2.66389866261914,1,3,9,2.4565799299667033,1
2,7,4.274704883785724,3,1,7,2.886885777798321,1
5,4,3.016245233516397,2,3,4,2.568910727825535,0
1,9,4.39546756479845,3,2,8,2.6913399664039566,1
8,5,1.8637619951825664,2,1,2,1.9767141045609742,2
2,7,2.183667861286396,2,3,5,2.0583261941889712,2
3,9,4.3184069162222105,1,1,4,2.8285499470327977,0
2,9,2.31172951144576,1,1,2,1.7438889280614893,2
7,6,2.2094344387114733,2,2,8,1.3879974579935321,1
7,3,1.3653798166687512,3,1,7,1.1347711460034497,1
8,7,3.5714839686828546,1,1,6,0.5590110809515321,3
1,3,1.1112383510711719,2,3,1,2.012706798094163,0
6,4,2.2589745951178286,2,1,6,0.9401601622026824,2
6,2,2.458947244438579,2,2,1,2.1924917441353724,1
2,7,1.9734064484011644,1,2,3,2.7897074815216145,4
5,7,1.5064118439602119,2,1,8,0.583897298129284,3
3,3,3.201090386530325,2,3,9,2.3918174424983536,3
7,4,3.1887245112837364,3,1,2,2.943356013466775,1
4,5,1.2988285400773236,3,1,3,1.3491010740875062,0
1,6,2.3132689753650273,3,1,3,1.8722999545017212,0
9,1,4.051398991913945,1,2,9,0.8121290000191592,0
9,2,3.4086780088391913,3,2,8,1.6110984975205538,1
6,3,3.9802520951382943,2,2,4,0.9639507760341963,3
7,3,1.501815766861502,3,1,7,1.8369656660031979,1
2,5,4.955539828840095,1,3,4,1.5178099562903895,3
4,5,1.8320033984356021,1,1,8,0.9844904180518106,3
4,8,4.1536193609734875,1,1,3,1.1201682847955092,4
4,8,2.5599309274081703,1,2,2,2.9785019342953536,4
5,1,3.5033242856013525,1,2,8,1.7265830492757555,3
6,9,1.8870287155569354,1,2,6,1.438906074539643,3
4,3,3.69629252393992,3,2,1,2.108558785988727,1
3,1,4.009540079371643,2,2,6,2.797405712633075,3
5,3,2.1849164089551185,1,3,5,1.0820338680287598,1
8,5,3.2771826251638267,3,1,7,1.9738050330446817,2
6,2,4.499262763517994,1,3,8,0.8911961840355971,3
9,4,3.6945574803201175,1,1,3,2.4890707136784176,1
4,2,3.476627861586514,2,1,5,2.766728481062033,2
7,6,3.6814033792772154,2,2,2,1.1127873910387427,2
5,9,1.155079101017237,3,2,3,2.744410743011796,3
6,1,4.691942886145272,1,3,4,2.9781433901191585,2
6,3,4.892528022966402,3,3,5,2.5411640022393334,4
1,6,3.797334597240742,1,1,5,2.6780644574003323,4
9,6,1.6764895853346218,3,3,3,0.7436732729014259,2
2,1,2.711419886387841,1,2,3,2.461684838220605,0
7,5,1.0474000176411171,1,1,4,1.1231382620252937,0
1,5,3.5945934138846485,1,1,1,2.1274121839502884,2
7,2,3.629047744060962,2,1,1,2.2682503890976333,4
6,7,2.462009620737251,2,3,7,2.373542872202632,3
2,1,2.0090748653549673,1,2,6,1.8592944682882326,1
5,5,1.8183494854095494,2,1,2,1.093086159547698,1
6,4,1.7651485429480909,3,1,3,0.6184623831591034,3
6,1,2.8527309755350494,3,1,5,1.4655020503178235,3
2,6,2.2629239850629363,2,1,5,0.8649910306583026,2
6,2,2.5532201373261167,2,3,5,0.521338155353485,2
2,8,4.1289334662189345,3,3,3,1.8385600523751673,4
6,6,3.1269612145506955,1,1,9,0.5848272631928948,4
6,8,1.8849267577183113,1,2,3,1.084647193095313,2
6,3,1.5007972377129946,2,3,5,1.242816305594873,2
4,8,4.296028628531287,1,3,6,2.457868949049036,3
8,3,4.515624010406429,3,2,4,2.4205376891606316,1
4,7,3.2355801445272094,2,2,4,1.3940857280818721,2
9,3,3.2107396146296767,1,3,2,0.7704268545200256,2
4,8,3.726435658046923,3,3,2,2.0194489905089132,1
8,3,2.6221397854714628,1,1,3,0.5139526461662148,3
6,6,3.595497313733617,1,2,5,1.6957561550905196,1
8,7,1.527482605029316,2,1,1,1.1089312425174627,2
2,3,1.9987225865334621,1,1,6,2.6794001539449948,0
4,2,4.938006802206707,1,3,4,1.5078152354118861,1
1,4,2.8177977663313385,3,1,8,1.5878387102187785,1
7,5,3.22398361964946,3,1,3,1.0526211872849003,3
6,9,2.288539160108372,2,1,7,1.7974928601704914,1
7,9,4.9610618061018155,2,3,2,2.2847709212707583,1
6,1,3.4538547009017817,1,3,3,2.812990251825591,0
6,3,1.0492246567471364,3,1,7,1.8862757514806305,0
3,9,4.2324804426997655,3,3,7,2.080544251069396,0
7,4,1.686771352957007,3,2,7,0.9819020920674513,3
1,4,4.106508280069583,1,3,6,1.4269205111205987,1
9,7,1.551021972030163,1,1,6,0.7447105519035009,1
3,9,3.094919740935811,2,2,4,1.215567171276682,2
4,9,3.882782386591983,2,2,9,1.107730776699492,2
8,5,2.3403044654869394,1,3,7,0.6121905860614283,4
7,9,3.415676139792169,2,2,8,1.5051226275317462,4
3,6,3.7001208420922205,2,3,4,0.9689529436063231,2
5,7,4.979849503211256,3,3,9,1.9346500523732855,0
4,5,1.3612187000929152,2,1,1,0.6812868519744765,1
8,3,3.632055203345339,2,2,5,1.6215200305459758,4
8,2,4.313896335363594,1,3,2,2.1632302720714613,4
5,8,2.5965392198305937,1,3,7,0.560291499640768,1
7,3,1.844665031313792,2,3,8,1.6788822690747425,2
7,4,1.0246313626284018,1,2,4,0.977380474264883,0
7,2,1.4761204483708523,3,1,8,1.909923981347256,1
2,1,4.0531071423902425,2,2,2,1.5488427475798243,0
2,2,1.2608870182827228,1,1,4,1.7156010764719614,2
7,2,4.732125954725979,2,3,1,1.0531137214080684,1
8,9,4.802758196846083,3,1,7,1.6616608337538257,2
1,5,3.0448275016467528,1,1,9,1.0376446421559349,2
7,2,1.7612897478816927,1,3,5,0.5001485881809815,4
9,9,2.2255461836551085,3,1,3,1.4886661359178295,4
4,8,1.8819350464263613,1,1,8,0.5878965539643922,2
6,4,2.0988230111568935,2,3,3,0.9848221934274608,4
2,9,1.803946385455765,2,2,4,1.0595624681065823,3
2,4,4.497484781660351,3,3,8,2.2580395849089205,1
9,8,4.388910285931253,3,3,2,2.8541467906631013,2
5,7,2.19375834410008,3,2,9,1.8442480661141862,0
8,9,3.8083893892972793,1,3,8,0.6102344549988238,0
3,6,3.000779814694932,3,3,6,1.561083014461288,4
2,9,3.0431559085236364,1,2,9,2.8622256955509098,0
4,3,2.019723993207989,3,1,2,0.9398535628907583,0
8,5,4.728410328420217,3,2,8,1.8496528597998498,4
4,2,3.4837010804931596,3,1,6,1.3088303053306414,2
5,5,4.752896306536423,3,2,4,0.5158985142657673,0
2,7,1.7549307876219182,1,3,6,1.5990801946676643,4
4,9,1.3484260913143968,3,1,8,2.0461163543923573,1
1,1,3.574998166124459,1,3,9,1.9559537399324862,1
1,4,1.6432092563380434,3,1,2,2.647932226382977,3
3,9,4.0551245465121095,2,3,7,0.9103521907676158,3
7,3,1.9243558802776644,2,1,6,1.605988206908537,3
4,6,2.7080568543612475,3,1,5,1.2812103986816112,2
5,9,4.719302957128822,3,2,8,0.9469610213354686,1
6,1,1.1412777900513587,3,3,8,2.1994514159743983,1
1,2,1.9606143672618246,1,1,9,2.379123117287283,3
4,5,3.475087885840976,3,1,4,2.5076629588979804,4
4,6,2.122442861710887,3,3,1,2.0057273941483156,2
4,2,1.0771784637608905,2,2,3,1.7725437347730484,4
7,7,3.5799294177634864,1,3,8,1.4079368056100243,1
8,9,4.157307545418869,2,3,3,2.5214441515259503,4
3,4,1.3022417335572998,3,3,4,0.9115566204545673,4
4,5,3.1675303714653915,2,2,6,2.664326185104752,1
7,5,3.575809161577035,3,1,4,1.9980206334343489,3
1,4,2.978001594143259,3,1,4,1.5433081119476166,2
8,6,1.6008806303673513,3,3,2,0.8595215940439317,2
4,9,3.1404554772250193,1,1,4,2.6151972296418635,2
1,1,4.5360343984514575,3,3,3,2.4128324732424393,2
9,3,3.7754850363980816,2,3,6,2.0992458959737035,1
3,7,1.3682851772557716,1,1,5,0.8582390103377284,4
6,8,1.2273154927332461,3,1,5,0.6677025516466755,0
5,3,2.5743875233549995,3,1,8,2.041035355149799,1
6,1,1.283504581141158,1,2,1,0.9143906468274559,4
5,6,3.8108543174678062,2,3,1,1.3629124827676882,3
9,1,1.1040257605203059,1,3,9,1.713669768541696,2
2,2,2.5585084599134773,3,3,6,1.2695435907468755,0
3,9,3.181319318344669,3,2,9,2.825667622666745,0
6,2,4.2847440587693235,3,3,8,1.0492575738213836,1
1,3,4.633559554333235,1,3,5,2.8298416209089403,2
8,7,3.9297360379297874,1,1,6,2.445405637217974,3
9,4,4.824128449925627,3,3,2,1.9937236759091241,0
2,9,2.1603939564308,3,3,9,2.991460031732443,2
5,3,4.137124084741073,2,2,9,1.125942185875388,3
9,4,3.81576599728734,1,3,2,0.9948453968055486,2
5,8,3.1907877358849936,1,3,2,2.6843031913444464,2
9,8,1.3915017281008724,1,2,9,0.895719640243371,3
7,7,2.00853291663194,1,1,8,2.7883915050265897,4
3,2,4.639487836134753,1,1,7,2.8244157758307136,3
1,3,3.301117504728412,3,3,3,2.161106369888552,2
1,1,4.849350310609185,1,2,5,1.1924829802855812,4
5,3,2.3859956833488556,3,3,9,2.577584452659793,0
6,7,1.4864964471320978,1,3,5,1.8604193533839228,1
7,9,2.5391144336601474,1,2,9,2.766540923874865,3
7,1,1.9667411899842397,3,3,1,2.7985282015762047,0
9,4,3.993633469611477,3,1,1,0.6586694260775876,1
2,6,2.884923710689105,3,2,8,2.2299072952009142,3
6,7,3.00800060304937,3,2,2,1.4735931078369369,2
7,8,2.8642899871457566,2,2,9,0.6862613256153278,4
2,5,3.823726124634446,2,1,5,2.937560259203324,2
5,9,4.231368896662407,2,1,7,1.4344604090120612,1
2,3,1.3488433073300388,2,2,5,1.0333165555888566,1
5,9,3.8717467209643703,3,3,1,1.48375447705949,1
3,8,2.689828274228721,3,2,3,2.471122385816302,4
1,6,3.2097197448162844,1,1,8,0.9270636009159565,0
9,5,4.41288543955759,1,1,8,1.6549854166248406,1
6,6,4.324143086436653,1,3,9,2.571809131457222,1
7,6,1.405867030822328,2,2,7,0.5381505751498903,2
2,4,4.693970314404178,1,1,9,1.3719648644362563,2
7,9,4.004777868128793,2,2,6,1.4464655771271182,0
2,4,3.3115031208698884,3,2,4,1.8586623951422492,1
7,6,3.5904368614567224,3,1,2,2.5752901547359355,4
6,1,3.501402992904278,3,2,1,0.745280948646382,1
4,2,3.4537500570745014,2,2,5,0.8046160118159482,3
2,8,3.421600923131503,1,1,7,2.0713249821745814,3
7,6,3.2284406476028873,2,2,2,2.306935727695095,4
4,1,1.7745362200303978,1,3,6,1.1548800058955755,2
5,4,1.0492305487578695,3,3,8,2.7864399527231507,1
8,2,2.8710572108998975,2,2,7,2.8360428946394447,0
3,4,1.39620802001739,2,3,9,1.726487156216639,2
7,3,4.559081233018675,2,1,5,1.889164557255664,4
2,3,3.874192034773477,2,3,2,2.332175651509078,1
7,4,2.4756956184810197,3,1,6,2.7356486786326073,3
7,4,4.563698346558684,1,2,3,0.7013784776070099,0
4,8,4.914213964059641,2,3,7,2.774968937727179,4
6,8,1.4421404915338205,1,3,9,1.432808842404313,2
9,7,3.6664505687437483,3,2,5,2.8284959184357024,1
2,4,1.530484581620001,1,2,9,2.6023268581605987,4
9,2,2.2325696491483265,1,2,4,1.360305605794909,0
7,6,3.0415778355271637,2,3,7,2.7710890608989547,1
6,2,4.257935159342365,2,3,3,1.9160216167318465,2
2,4,2.4947450639226276,2,2,8,2.340966851915849,0
4,3,2.182930448618243,3,2,1,0.6262593510055166,0
9,2,4.237369792893636,3,1,7,2.1581400598391145,4
6,5,2.9630700867428006,1,3,5,1.8427342983719721,0
2,4,4.456082335723779,3,3,6,2.2756060113391987,4
4,9,1.340220898129576,3,2,5,1.9301492449366748,1
1,4,3.757407169583719,3,2,5,1.1528793602769398,0
7,2,3.176083795887383,1,2,9,1.6854730983530326,1
4,5,4.085313405089367,1,2,4,2.4777945592243875,3
5,6,1.121278722548681,3,2,7,2.3314748813596315,3
3,7,4.416049432466584,2,2,3,1.8147435577519313,4
3,7,4.175259254046783,2,3,6,2.4143314724599585,2
8,6,1.7718456874001292,2,1,9,0.9071919892394962,3
6,6,3.6410952665489322,1,1,5,1.7167620041103824,3
9,8,1.6580719355955993,2,1,7,2.4775720726652097,0
5,1,3.173791643611547,1,2,3,2.6402845076427752,1
5,5,3.033377564550377,3,1,4,0.8049885072491445,1
9,8,4.421828466524057,3,3,2,2.2095552586936247,1
3,2,3.293360883399409,3,2,9,0.8804176467480186,2
3,7,1.6859751336713966,3,2,6,2.7587696141764213,3
8,7,4.172196739036794,2,3,7,1.2550979768212784,3
9,9,4.005537979250946,1,1,9,1.0685248986887557,3
7,8,3.115414159479836,1,2,7,2.779092183994082,3
3,8,3.3750788762676702,3,2,7,1.1015772158632346,0
7,1,4.08466039842505,1,1,8,1.1269633676541964,4
4,2,3.627563109945068,2,3,5,0.7475035873029554,4
9,5,1.4638425352308042,1,1,1,0.5244783318128041,2
5,3,2.6527249114391798,2,1,2,0.5071549919467604,1
9,1,3.965715218508842,2,3,4,0.8886478369831853,4
7,1,3.544948920505172,2,2,6,0.6492960640003332,1
9,9,2.236379897056186,2,1,6,1.2808284802020737,1
7,5,1.708713950877296,2,3,5,1.639032456857694,4
2,3,1.5476687094453765,2,3,4,2.4260079239399266,0
2,1,2.0069442278885417,3,2,9,1.0865065060326178,2
1,2,4.5035605962879846,1,1,2,1.4870885768193247,0
9,9,4.676739306888275,3,1,7,2.897088389320614,1
6,1,3.151959145494843,1,1,7,0.7885012902326636,1
7,4,4.17278370432857,2,3,9,0.6616793453894085,0
5,2,1.8521022083843848,2,1,1,0.6886140723910614,0
6,4,2.8962359983710853,2,3,2,0.6636496695612627,3
5,7,4.247510553895503,3,1,1,1.7419915826377503,1
7,3,4.31164177692337,2,3,8,2.210070648180129,3
3,2,1.4770320024366286,1,2,8,0.541662421114651,2
2,7,2.875111840571806,1,3,5,1.7793580557659678,2
9,2,2.90968206918325,2,3,8,2.6432812702547364,1
7,8,3.498939708408251,3,1,9,0.6509638039903305,0
5,8,1.4871707166530572,1,1,2,0.7806949006802179,4
4,1,4.415788825110171,1,3,6,2.5846841688699254,3
9,9,3.1991874817511508,2,1,3,1.5669415092429593,4
2,1,4.058865772878635,3,2,8,1.8689155289064845,3
8,4,1.3614399657513525,2,1,8,2.532357073740303,4
3,7,3.170689930609904,1,1,5,1.8100394953199743,1
7,1,2.0915801294924967,1,1,3,2.729261085239495,4
3,9,2.248866568746146,3,2,5,1.4691527731422156,0
9,6,2.9714504196795413,2,2,5,2.337253864959675,3
1,7,1.7734664789631833,3,1,8,2.9143698839088823,0
7,2,2.2477376281927475,3,3,8,1.46263578012598,3
7,3,4.517439169200632,3,3,5,1.3777880462823826,4
6,8,2.9824646636200587,3,1,9,2.8503271737750553,1
1,5,4.3333263349565385,2,3,2,2.130630102499056,1
6,3,4.785484301859804,3,2,6,1.5147710328407733,1
8,2,2.77347812075342,1,2,2,2.822800562866593,1
4,7,3.5118045469945587,2,2,6,0.8023382603509936,4
2,9,2.5611618241373977,1,1,5,2.468740770644688,2
3,8,2.102613872949812,3,3,9,2.97161676482017,1
3,7,1.906453017736788,1,2,3,2.104540993947851,0
1,2,4.292545796039855,3,1,9,1.4787282064932645,1
7,9,3.920254817224209,2,1,3,2.0759261218583314,2
1,1,1.7234606865500588,1,2,6,1.336565833541635,2
9,3,3.5311421177513074,3,1,6,2.6769902373056462,4
6,5,1.9548870378492715,3,1,9,0.5475750429094954,3
3,2,2.8722820840832495,1,2,2,2.0568344205420117,4
2,5,4.652235717739269,1,1,6,1.3088216126044192,0
9,5,2.1529261984477657,1,3,3,1.808570276871113,4
3,9,2.637400638491061,3,2,1,0.810150011552691,1
3,6,3.5936068060224575,1,3,2,1.7398027748047438,1
3,6,3.985679942541202,1,3,9,2.2221357715476726,1
2,4,2.974685826378632,1,1,1,2.825377121452883,3
5,3,1.4947013020441648,2,2,9,1.8229931415440344,0
5,5,2.36653268806668,3,1,8,0.6366121763081368,2
5,5,4.170448393802472,1,2,6,2.7447706029035106,3
5,8,3.242853269008702,1,2,8,1.8362492607203706,1
5,8,1.1040547824213705,2,1,3,2.928572285184844,3
6,4,2.517943572835988,3,1,3,2.9280259738422734,1
1,9,3.278465434036174,3,1,4,1.5052203184064534,0
3,7,3.5882974886581436,1,3,6,1.7489693192214133,4
7,7,3.1174662841351175,2,2,1,2.2742003238457515,2
8,2,4.773848851608882,3,2,5,1.4031703770825574,3
4,2,4.439858325273087,2,2,8,2.097659325522109,1
3,4,3.4140072362702507,1,3,5,1.6457450194073668,3
5,6,2.3745546196536127,2,3,2,0.6184643673138062,2
8,9,2.571629256986213,1,1,1,2.200945153446045,4
4,1,1.285761933021949,1,2,8,2.6435026700183726,4
9,8,3.696480908274251,1,1,1,0.826115094853898,1
2,4,4.929987280403305,2,2,1,1.560509355128805,3
3,7,3.3756835456619028,2,2,5,1.1590361498371147,0
2,5,4.039388717469496,2,3,8,2.9052042271141256,4
4,7,2.3702941320364177,2,1,4,2.4118952133021874,0
2,9,3.7538339341218205,3,3,6,2.779175942610487,4
7,6,3.8743704732438644,3,2,6,1.231115092217394,2
3,4,2.252868093027304,2,3,6,0.8009788563394089,3
8,5,4.6087487050399645,3,1,4,2.6506715537556644,1
8,8,1.157988262791783,2,3,8,2.6844412807580866,3
9,1,4.957445415740854,2,1,4,1.7021921244873264,2
9,1,3.911021840788732,2,3,5,2.808868401634592,3
8,2,1.3805076628228852,1,2,3,0.5220186625816263,3
1,1,2.6065690565120665,1,2,6,0.6118334962338405,3
4,2,4.253230457211785,2,2,7,1.3774288497747587,0
3,8,2.846435462178173,1,2,7,0.8462656312736329,3
7,9,2.9805986198569827,2,3,5,1.6143205742569169,3
5,2,4.930589876613025,1,1,5,0.961588814848824,1
9,6,2.388507229230832,2,2,2,1.3280508156170332,1
8,4,4.67061925815622,1,1,9,1.514227049646106,3
4,4,3.528338353432706,2,2,6,2.4402526447382202,3
3,4,4.43207001336695,1,2,9,1.8617607156036051,4
8,7,1.8184592464415283,2,3,9,2.973552161627517,1
7,1,2.1012421388203077,3,3,7,2.849490930114682,0
5,5,4.9622163925068,3,1,8,1.3689744630508678,0
7,2,2.5552634427015577,2,2,1,2.501389359654591,1
7,2,2.0518958973283654,2,2,4,1.1577794348283383,1
2,3,4.304823337637321,3,1,4,0.503738594731322,1
7,3,2.694842154155494,2,1,8,1.7602616927100736,1
1,4,1.8846698612209165,3,2,8,0.9481353478610126,0
7,5,3.0682161613431576,1,2,7,2.824665357859646,4
9,4,4.8601015186258945,2,1,2,1.4276071391274785,3
4,8,3.0537127296563478,2,3,1,2.2991547779294605,1
7,5,2.345511633981714,2,3,9,1.939612280278961,2
8,3,3.9048121143451677,1,1,9,2.847461378868136,0
2,7,3.241756239324308,3,2,8,2.618290453827632,1
3,8,4.731803692125636,3,3,5,1.895304412422952,2
2,8,3.4085439817578833,3,3,1,2.119062289888185,4
5,8,1.7541191914352727,2,3,6,2.9097490953332628,2
6,4,2.8419568987801473,2,1,2,2.308667921598836,1
9,9,2.1354520145582407,2,1,8,2.220258413617513,4
6,8,3.1074898198022827,2,1,8,1.7791413187096845,0
7,9,4.760414877035317,3,3,1,2.2296278838377517,0
3,7,4.8983441296573655,1,3,5,1.42735633142867,1
3,5,4.457426351249046,2,1,2,1.4456911401646095,0
5,9,4.379802767194283,3,3,8,1.660174086335396,4
8,5,4.510296916922226,3,2,2,1.1518271442311976,0
4,9,3.0091698413478474,3,2,1,1.657382593373932,1
4,2,1.1535308053891096,2,2,1,2.1419791093158893,4
1,7,3.5846993277765593,1,1,6,0.6127340135481705,2
6,7,3.736617218926184,3,2,1,1.0150222892775642,0
8,7,3.2044956986005486,2,1,9,2.707054555385971,4
2,1,4.064788964969071,1,3,5,2.8951663339673197,2
3,3,3.2545170899071927,3,2,8,0.8022823097489855,3
2,3,4.369717128352751,2,3,4,1.2963781077943866,1
6,6,1.7407854662897657,2,3,4,1.6540227374368435,3
5,8,3.758487798668951,3,1,3,2.678907451063537,2
9,9,4.352476564896599,1,3,6,1.6026323383159953,4
3,6,3.4457620013491783,3,3,8,1.671967707352613,1
3,1,3.509164037248177,2,2,7,1.3835508893788573,1
2,3,2.14537051537383,3,2,3,2.6765115833988724,4
2,3,2.6444051274663787,3,2,4,2.7958633762470892,0
1,5,3.715327696178301,3,2,6,2.298743958465378,3
8,2,4.064638365788129,3,2,1,0.9255773427510647,1
2,7,1.3913250338034278,3,1,6,2.306008013190593,4
6,4,1.6236566718654646,1,1,5,2.3127740056847688,0
4,3,3.5967750864936736,2,3,1,1.3110020833227047,1
1,9,2.836001765837577,2,3,5,1.1227219130497785,4
7,1,3.864861884955863,3,1,1,1.6328848071609459,0
5,8,1.499970348895768,2,3,2,1.6847793087928513,3
2,6,2.234929428052729,1,3,5,2.2842181409831883,4
7,7,2.289623071544751,1,1,9,2.4720307275584466,0
3,3,1.7219182869161878,2,1,7,2.611466818148593,4
4,3,4.4901369215361555,1,3,5,2.932437904313069,1
8,1,4.325501620607025,2,2,7,2.70978774448662,3
8,3,3.6395567511929445,3,3,6,2.956589442393739,3
6,9,1.8375822839591054,1,1,6,2.4006567098635907,2
3,2,4.4772936816932765,2,3,5,0.7189347022837704,0
3,3,4.376180861922318,3,1,6,1.3257335660632015,3
2,1,3.664978510247667,1,2,5,2.822758617517481,4
4,1,2.1750321656243723,2,3,1,1.0912670430489388,4
6,6,4.9827848374412085,2,2,4,2.686238993705155,2
6,2,1.5834849352189244,3,3,9,1.577108473568156,4
8,5,1.4249586127260727,1,2,4,0.8052809751827934,2
1,5,2.9972724996922366,1,3,2,0.8696286371270587,3
3,4,4.844777171614497,2,3,3,2.7854368615242935,4
4,6,4.607501933511634,3,1,6,1.764298198129434,0
4,9,4.583993421470637,2,2,5,1.501416677856506,1
9,6,2.146927016136101,2,2,7,1.8492626793127056,0
3,2,3.0593893604670503,3,2,2,1.9443075206390552,1
5,5,2.698093748695115,3,2,2,0.5796073430215813,3
8,5,2.567966955676177,3,1,7,0.8540889135300698,1
6,2,3.9691106650404255,3,2,5,1.7843738457573293,3
7,9,1.325111751972543,2,3,3,0.9493219142202082,3
3,1,1.8799704119110725,1,3,5,2.2350725616428484,4
6,1,2.349060994787364,1,2,7,0.5430600297526912,4
3,1,2.946152121218759,1,1,6,1.1773544663680566,0
6,6,2.593574918993103,1,1,9,1.4974705823260275,3
4,2,3.2595394816952123,1,3,7,1.9814353895874284,3
2,5,4.513732524614903,2,3,5,2.348716575783848,2
5,5,4.498722070132828,1,2,7,1.1603912849536901,4
1,2,1.4848161356957856,1,3,7,1.7664022888438842,0
1,3,4.854310349930101,1,3,1,1.9242579642752375,1
6,9,1.6431016753818866,1,2,2,2.35251477757266,1
1,2,1.9480941051261973,1,1,2,1.2933084763205203,0
8,4,1.0387967787556467,1,1,4,0.6172993768151467,2
3,4,4.815692015466176,1,1,1,2.8275661676367534,3
6,3,2.6275499254295296,3,1,8,0.5158820064936169,0
1,6,2.4115160984782142,2,3,7,1.1865853962230766,2
9,6,3.455936273857589,3,3,2,2.892925927639368,4
3,6,2.1384451636474737,2,2,5,1.259036333545674,0
5,9,3.1678875300995206,3,2,1,1.5085956795148685,0
3,5,2.5591344058213865,3,3,5,2.957555923295574,1
9,3,1.144616599039443,2,2,8,1.3816487817715668,2
1,6,3.157150362469853,3,3,1,2.3021771239414317,2
6,3,2.893516526024353,2,2,4,0.9700550031136643,3
1,1,1.16271033538913,2,2,4,1.7468297260191472,1
3,8,1.0956916910747,1,2,3,0.6319581781715401,4
5,8,2.1384889641011733,3,1,4,2.8115191560367063,1
9,2,3.1448047098461354,2,2,2,0.7531873261500961,4
3,9,4.884551568073636,1,3,6,0.5545308155140636,4
5,3,2.299768698249036,1,1,2,0.5538969025994074,3
7,7,2.413604068438049,2,1,5,1.798616624344634,1
7,4,2.111678731967909,3,3,5,1.206356087147329,3
9,9,4.734676983057652,1,3,1,1.3588982010149389,0
1,2,2.764584950445027,3,1,7,2.9230639272034518,1
