x,y,t,valor_objetivo,c_x,c_y,c_t,a1,b1,c1,a2,c2
1.0,0.0,4.0,22.11840996049341,4.0,3.0,4.529602490123352,3.0,2.0,1.0,2.8920815319706965,0.0
1.0,0.0,7.0,31.116776028486488,3.0,1.0,4.016682289783784,1.0,1.0,6.0,2.3692537173709267,2.0
0.0,1.0,6.0,25.612910465947877,4.0,7.0,3.1021517443246465,1.0,3.0,3.0,1.570179223141869,1.0
1.0,0.0,10.0,44.92865437923198,4.0,2.0,4.092865437923198,3.0,1.0,7.0,2.9627441402449546,2.0
1.0,0.0,7.0,14.99645965194799,6.0,2.0,1.2852085217068558,3.0,3.0,4.0,1.6445005108908204,0.0
0.0,1.0,11.0,45.75982117421032,8.0,6.0,3.614529197655484,1.0,2.0,9.0,1.9865425192670287,0.0
1.0,0.0,12.0,56.32583543560854,8.0,9.0,4.027152952967378,3.0,1.0,9.0,1.8776148826754469,2.0
1.0,0.0,8.0,31.655426564872457,4.0,6.0,3.456928320609057,3.0,1.0,5.0,2.6348456561128257,2.0
1.0,0.0,8.0,44.87063161637171,9.0,6.0,4.483828952046464,3.0,3.0,5.0,1.0385482556347678,1.0
0.0,1.0,5.0,18.439091773019477,2.0,3.0,3.087818354603895,1.0,2.0,3.0,2.631881218950051,1.0
1.0,0.0,4.0,26.099914879009276,9.0,8.0,4.274978719752319,2.0,1.0,2.0,2.782542569472433,1.0
1.0,0.0,8.0,27.474736344211024,8.0,7.0,2.434342043026378,2.0,2.0,6.0,2.086000555327127,4.0
1.0,0.0,3.0,18.044169066211722,6.0,4.0,4.014723022070575,2.0,1.0,1.0,2.566408623344326,4.0
0.0,1.0,4.0,21.18078240545082,1.0,7.0,3.5451956013627046,3.0,3.0,1.0,2.198100153327058,2.0
1.0,0.0,4.0,13.212057829160841,6.0,6.0,1.8030144572902105,3.0,2.0,1.0,1.8130146845755093,0.0
1.0,0.0,10.0,56.813659595242655,9.0,4.0,4.7813659595242655,1.0,2.0,9.0,1.0416512990704514,0.0
0.0,1.0,7.0,18.967981101796344,3.0,2.0,2.4239973002566204,1.0,3.0,4.0,2.579082680718261,2.0
0.0,1.0,4.0,12.771452731211498,3.0,4.0,2.1928631828028746,2.0,2.0,2.0,2.21880836550035,2.0
1.0,0.0,11.0,48.49751256481659,3.0,6.0,4.1361375058924175,3.0,2.0,8.0,1.1317923506802838,4.0
1.0,0.0,11.0,45.327177128767104,2.0,3.0,3.938834284433373,3.0,1.0,8.0,0.7663454909474378,0.0
1.0,0.0,10.0,49.78023563927218,3.0,4.0,4.678023563927217,3.0,2.0,7.0,2.041280861681672,4.0
1.0,0.0,6.0,16.826326730952502,8.0,3.0,1.47105445515875,3.0,3.0,3.0,0.8625613171659869,0.0
0.0,1.0,7.0,38.021622321302274,3.0,8.0,4.288803188757467,3.0,3.0,4.0,1.7372855334163335,1.0
1.0,0.0,6.0,24.87719554633059,8.0,6.0,2.812865924388432,3.0,3.0,3.0,2.9372717673528705,3.0
1.0,0.0,3.0,5.661925339769017,1.0,6.0,1.5539751132563389,2.0,1.0,1.0,1.537719343061173,3.0
1.0,0.0,4.0,18.05789947257587,2.0,2.0,4.014474868143967,3.0,3.0,1.0,0.6460452226038339,1.0
0.0,1.0,3.0,21.180408225314945,8.0,9.0,4.060136075104982,1.0,2.0,1.0,2.4739930705907183,3.0
1.0,0.0,10.0,53.84630417205895,5.0,2.0,4.884630417205895,2.0,2.0,8.0,1.117075339559798,0.0
1.0,0.0,4.0,15.35158290416714,5.0,9.0,2.587895726041785,3.0,1.0,1.0,2.2494632020923,4.0
1.0,0.0,11.0,20.617540203618397,8.0,1.0,1.147049109419854,3.0,2.0,8.0,1.8970401932137375,0.0
1.0,0.0,8.0,42.55222600923358,9.0,5.0,4.194028251154197,3.0,3.0,5.0,2.779292767313203,1.0
1.0,0.0,9.0,43.20708505211938,2.0,2.0,4.5785650057910425,2.0,2.0,7.0,0.8955085731468894,4.0
0.0,1.0,9.0,27.75548707500497,2.0,7.0,2.306165230556108,1.0,2.0,7.0,1.307948631753176,4.0
0.0,1.0,5.0,18.25698230590759,6.0,8.0,2.051396461181518,1.0,2.0,3.0,1.432114785914254,0.0
0.0,1.0,5.0,11.291850264507712,1.0,4.0,1.4583700529015422,2.0,3.0,2.0,2.514558102685174,0.0
0.0,1.0,7.0,40.42133072381445,5.0,7.0,4.774475817687779,1.0,1.0,6.0,0.9522988670594188,0.0
1.0,0.0,6.0,18.029882395100465,3.0,5.0,2.504980399183411,3.0,2.0,3.0,1.5336969917973418,3.0
1.0,0.0,5.0,19.425514782990078,2.0,2.0,3.4851029565980154,3.0,2.0,2.0,1.7795029638529405,2.0
1.0,0.0,7.0,27.93592711094289,1.0,1.0,3.847989587277556,3.0,2.0,4.0,0.8867045496154836,3.0
1.0,0.0,8.0,39.90557964891741,6.0,7.0,4.238197456114676,2.0,1.0,6.0,2.2748664591337526,2.0
1.0,0.0,11.0,21.98843982249149,8.0,6.0,1.2716763474992263,3.0,3.0,8.0,1.7427967236816262,3.0
0.0,1.0,6.0,24.596440647210606,1.0,5.0,3.266073441201768,3.0,3.0,3.0,1.3294856383172815,1.0
1.0,0.0,4.0,13.736397713943433,3.0,2.0,2.684099428485858,2.0,1.0,2.0,1.2114734213702043,3.0
0.0,1.0,4.0,10.90916537937888,3.0,5.0,1.47729134484472,1.0,1.0,3.0,2.334844826225323,3.0
1.0,0.0,6.0,23.654561712449908,9.0,1.0,2.442426952074985,1.0,2.0,5.0,0.9382342991884912,3.0
1.0,0.0,5.0,18.488531292598612,4.0,4.0,2.8977062585197224,2.0,2.0,3.0,2.767473916809248,2.0
1.0,0.0,4.0,9.527883865166876,3.0,3.0,1.631970966291719,2.0,2.0,2.0,0.5018785308456232,0.0
1.0,0.0,3.0,18.79813060839718,4.0,9.0,4.93271020279906,1.0,1.0,2.0,2.8814077886639438,4.0
0.0,1.0,10.0,43.58395401785532,7.0,3.0,4.058395401785532,2.0,3.0,7.0,2.8129860114936744,2.0
0.0,1.0,4.0,6.4646280354736,4.0,2.0,1.1161570088684,1.0,3.0,1.0,1.901599897681994,0.0
0.0,1.0,11.0,61.54801011825318,4.0,9.0,4.777091828932107,3.0,2.0,9.0,1.2194108478543249,1.0
1.0,0.0,3.0,16.574016797087275,8.0,7.0,2.858005599029091,2.0,2.0,1.0,2.227026803258184,0.0
0.0,1.0,8.0,24.49965665423944,7.0,6.0,2.31245708177993,1.0,3.0,5.0,2.1253816496838094,4.0
1.0,0.0,10.0,22.97296724853623,1.0,3.0,2.197296724853623,2.0,1.0,8.0,2.1810942792658974,4.0
1.0,0.0,7.0,18.304122179374698,8.0,1.0,1.4720174541963855,3.0,2.0,4.0,0.9405246505583352,3.0
0.0,1.0,7.0,20.32908611432101,6.0,8.0,1.761298016331573,3.0,3.0,4.0,1.9520453178105064,0.0
1.0,0.0,11.0,21.679954884483877,9.0,7.0,1.152723171316716,2.0,1.0,9.0,1.0323818807690184,4.0
0.0,1.0,6.0,26.96091393257934,7.0,6.0,3.49348565542989,1.0,3.0,3.0,2.9219459928803144,1.0
1.0,0.0,7.0,16.142003157973214,1.0,2.0,2.1631433082818874,2.0,1.0,5.0,0.9340130387597168,1.0
1.0,0.0,8.0,36.981922695163746,7.0,5.0,3.747740336895468,1.0,1.0,7.0,2.767071255737908,3.0
1.0,0.0,10.0,53.21210243561228,4.0,1.0,4.921210243561228,1.0,1.0,9.0,0.9715477929968714,3.0
1.0,0.0,11.0,17.630385446817062,3.0,5.0,1.330035040619733,3.0,1.0,8.0,0.9943176865199036,0.0
0.0,1.0,10.0,40.81355565712002,7.0,8.0,3.281355565712002,2.0,2.0,8.0,2.726927399104586,1.0
1.0,0.0,9.0,28.998653317283,9.0,9.0,2.2220725908092223,3.0,3.0,6.0,1.4881714856388866,1.0
1.0,0.0,7.0,18.64648134218168,9.0,2.0,1.3780687631688116,3.0,3.0,4.0,1.0746427392843962,3.0
1.0,0.0,10.0,31.86962850477976,9.0,8.0,2.286962850477976,1.0,1.0,9.0,1.2519120952100635,1.0
0.0,1.0,5.0,25.38230246641693,4.0,8.0,3.476460493283386,2.0,2.0,3.0,0.9126520859861192,0.0
0.0,1.0,6.0,16.337444286621363,1.0,2.0,2.389574047770227,3.0,3.0,3.0,1.8905970654531985,4.0
1.0,0.0,11.0,26.033934221208717,7.0,5.0,1.7303576564735197,2.0,1.0,9.0,1.879363770097267,2.0
0.0,1.0,6.0,22.55399626392697,4.0,9.0,2.2589993773211616,3.0,2.0,4.0,1.0245214642388685,0.0
1.0,0.0,11.0,14.058110378193492,2.0,1.0,1.0961918525630447,3.0,3.0,8.0,2.65185975185496,1.0
0.0,1.0,4.0,16.792599019030163,3.0,9.0,1.9481497547575413,1.0,3.0,1.0,2.2159053332980934,3.0
1.0,0.0,4.0,18.42257540247921,5.0,2.0,3.3556438506198023,2.0,1.0,2.0,2.574483787132081,4.0
1.0,0.0,7.0,30.466593938456324,8.0,1.0,3.209513419779475,2.0,3.0,5.0,1.1268893555044823,1.0
1.0,0.0,5.0,14.82075031152903,9.0,1.0,1.164150062305806,3.0,1.0,2.0,2.181882404969937,1.0
0.0,1.0,3.0,10.00728439868325,5.0,7.0,1.0024281328944165,3.0,2.0,1.0,1.122305784426236,2.0
0.0,1.0,7.0,39.606556932102876,5.0,8.0,4.51522241887184,1.0,1.0,6.0,2.368952842022964,3.0
1.0,0.0,7.0,19.556616080937253,4.0,3.0,2.222373725848179,1.0,1.0,6.0,1.954206026749684,3.0
0.0,1.0,6.0,22.57919966818242,6.0,9.0,2.26319994469707,2.0,1.0,5.0,2.89522758122543,1.0
1.0,0.0,4.0,13.368415074445526,8.0,3.0,1.3421037686113817,2.0,3.0,2.0,0.9687286691334978,4.0
0.0,1.0,9.0,31.412581263225952,2.0,5.0,2.9347312514695503,3.0,2.0,7.0,2.99059163571634,1.0
0.0,1.0,9.0,19.257021635542642,6.0,3.0,1.806335737282516,1.0,3.0,6.0,1.593132524541682,4.0
0.0,1.0,5.0,22.605287449193685,4.0,8.0,2.921057489838737,1.0,1.0,4.0,1.8408989175355568,4.0
1.0,0.0,8.0,39.65629984914038,9.0,8.0,3.8320374811425473,3.0,1.0,5.0,2.3737729837928403,1.0
1.0,0.0,9.0,35.92070545947405,8.0,2.0,3.102300606608228,3.0,2.0,6.0,2.6601312590107167,4.0
0.0,1.0,5.0,28.07739247647764,7.0,7.0,4.215478495295528,1.0,2.0,3.0,2.104910205146772,3.0
1.0,0.0,11.0,55.89598471876498,7.0,2.0,4.445089519887725,2.0,2.0,9.0,1.6063411552578315,2.0
1.0,0.0,12.0,31.497813542732146,6.0,1.0,2.124817795227679,3.0,2.0,9.0,1.7106318641229916,1.0
0.0,1.0,11.0,28.61726819075161,1.0,9.0,1.7833880173410552,2.0,2.0,9.0,1.7601604612684405,3.0
1.0,0.0,4.0,16.845105371995476,9.0,3.0,1.961276342998869,3.0,1.0,1.0,2.5810226502818043,1.0
1.0,0.0,8.0,31.856004874951797,8.0,4.0,2.9820006093689746,3.0,2.0,5.0,2.877327775452493,2.0
0.0,1.0,11.0,29.538330094669863,9.0,9.0,1.8671209176972603,2.0,3.0,8.0,2.4643910317529585,2.0
0.0,1.0,6.0,17.808637851457593,2.0,8.0,1.6347729752429323,2.0,1.0,5.0,0.9683407846122836,1.0
1.0,0.0,11.0,42.644945053709684,9.0,1.0,3.058631368519062,2.0,2.0,9.0,2.776985956104048,3.0
0.0,1.0,2.0,11.878923331621861,1.0,7.0,2.4394616658109305,3.0,1.0,1.0,0.731162610178621,2.0
0.0,1.0,10.0,22.247847305717087,2.0,8.0,1.4247847305717087,3.0,1.0,9.0,0.7186333979022009,0.0
0.0,1.0,4.0,23.27151662723389,7.0,5.0,4.5678791568084725,2.0,3.0,1.0,2.065808305623249,0.0
0.0,1.0,9.0,39.57743968131133,8.0,4.0,3.953048853479037,1.0,3.0,6.0,1.9742790342670449,3.0
0.0,1.0,9.0,30.15470653599213,1.0,2.0,3.128300726221348,1.0,3.0,6.0,2.571122689285556,4.0
1.0,0.0,5.0,21.94225506341109,4.0,8.0,3.5884510126822176,3.0,1.0,2.0,1.1714949258098557,2.0
0.0,1.0,10.0,41.90549298854828,4.0,8.0,3.3905492988548285,1.0,2.0,8.0,1.4627694746391584,0.0
0.0,1.0,10.0,45.29850056069369,3.0,9.0,3.629850056069369,2.0,2.0,8.0,1.0611014005668906,0.0
0.0,1.0,5.0,8.576505477655115,2.0,2.0,1.315301095531023,2.0,3.0,2.0,2.98228766292296,0.0
1.0,0.0,6.0,34.529045724924366,8.0,7.0,4.421507620820727,3.0,3.0,3.0,1.371676309962658,0.0
1.0,0.0,6.0,27.235025576808653,9.0,5.0,3.039170929468109,3.0,1.0,3.0,1.2383312853401025,4.0
1.0,0.0,7.0,18.855704897026364,6.0,5.0,1.8365292710037664,3.0,2.0,4.0,0.5844344263983863,4.0
0.0,1.0,3.0,19.40954423441775,5.0,9.0,3.469848078139251,3.0,2.0,1.0,1.1310437717687354,0.0
0.0,1.0,10.0,30.625227234502184,5.0,6.0,2.4625227234502183,2.0,3.0,7.0,2.755916078965274,2.0
0.0,1.0,5.0,16.212733184660884,2.0,2.0,2.842546636932177,2.0,3.0,2.0,1.809726388424438,1.0
0.0,1.0,8.0,27.771199900709142,7.0,7.0,2.5963999875886428,2.0,3.0,5.0,0.927672083145864,3.0
1.0,0.0,7.0,21.515038380324313,8.0,2.0,1.930719768617759,1.0,3.0,6.0,2.0628734055368243,3.0
1.0,0.0,10.0,39.5805026545092,4.0,3.0,3.5580502654509205,1.0,1.0,9.0,1.7926756537209143,3.0
0.0,1.0,6.0,27.403126911445153,2.0,8.0,3.2338544852408586,2.0,3.0,3.0,2.4451470023014594,4.0
1.0,0.0,5.0,26.71874609168581,6.0,9.0,4.143749218337161,2.0,1.0,3.0,1.179217878739771,2.0
1.0,0.0,11.0,60.64965192520454,7.0,3.0,4.877241084109503,3.0,2.0,8.0,2.794879428358115,1.0
0.0,1.0,9.0,16.688010042297257,1.0,1.0,1.7431122269219177,1.0,3.0,6.0,1.7457874389401655,1.0
0.0,1.0,5.0,15.524868822104182,4.0,8.0,1.5049737644208363,2.0,3.0,2.0,1.5002613011184338,0.0
1.0,0.0,3.0,12.51560712303304,6.0,3.0,2.1718690410110137,1.0,1.0,2.0,1.6732843339078256,3.0
1.0,0.0,9.0,40.66601448218666,7.0,6.0,3.7406682757985177,3.0,3.0,6.0,2.861875348576276,4.0
0.0,1.0,11.0,62.691245713563035,2.0,8.0,4.97193142850573,2.0,3.0,8.0,0.8779638411135136,2.0
0.0,1.0,5.0,23.150504586778865,3.0,7.0,3.230100917355773,3.0,2.0,3.0,1.525339157658994,3.0
1.0,0.0,10.0,21.554402858925837,8.0,7.0,1.3554402858925836,1.0,1.0,9.0,0.5902986919936664,4.0
0.0,1.0,11.0,29.050878434032317,2.0,6.0,2.095534403093847,3.0,3.0,8.0,2.6401499903198102,2.0
1.0,0.0,12.0,19.80699991287451,4.0,3.0,1.3172499927395425,3.0,2.0,9.0,1.7079506927295889,1.0
1.0,0.0,7.0,38.56929093248332,8.0,6.0,4.367041561783331,2.0,1.0,5.0,2.8764833576606583,2.0
1.0,0.0,9.0,20.787645920468734,9.0,7.0,1.309738435607637,1.0,2.0,8.0,2.030589456802183,1.0
1.0,0.0,6.0,33.89576932217933,6.0,4.0,4.649294887029889,1.0,1.0,5.0,2.611370747099409,1.0
1.0,0.0,10.0,32.26135047785279,6.0,1.0,2.626135047785279,2.0,1.0,8.0,0.8218233764055487,3.0
0.0,1.0,7.0,42.91071016199658,3.0,9.0,4.844387165999512,2.0,3.0,4.0,1.5013424022859372,0.0
1.0,0.0,6.0,20.507478701629843,7.0,6.0,2.2512464502716405,2.0,1.0,4.0,0.7113309663515334,3.0
0.0,1.0,10.0,30.288524608834773,1.0,5.0,2.5288524608834773,3.0,2.0,8.0,2.69492175642296,2.0
0.0,1.0,5.0,25.5245955432503,2.0,7.0,3.70491910865006,2.0,2.0,3.0,0.8278054221025337,4.0
0.0,1.0,10.0,44.003298012118336,1.0,3.0,4.100329801211833,1.0,2.0,8.0,0.6490643155199384,0.0
1.0,0.0,11.0,37.12870377082998,4.0,7.0,3.011700342802725,2.0,1.0,9.0,0.7735537145234492,1.0
0.0,1.0,10.0,38.6778335054435,3.0,5.0,3.36778335054435,1.0,2.0,8.0,2.877447959188986,4.0
1.0,0.0,6.0,24.97369637836887,9.0,1.0,2.6622827297281453,2.0,1.0,4.0,2.0472216875237432,0.0
0.0,1.0,10.0,21.413790425013755,1.0,6.0,1.5413790425013754,2.0,2.0,8.0,1.937187645731851,3.0
1.0,0.0,9.0,31.00833356334702,9.0,1.0,2.4453703959274464,1.0,3.0,8.0,2.66655991033164,4.0
1.0,0.0,2.0,14.99865689055084,9.0,7.0,2.9993284452754203,1.0,2.0,1.0,2.2092468360090773,4.0
0.0,1.0,5.0,12.036064180864765,8.0,7.0,1.0072128361729529,1.0,3.0,2.0,0.8234517607635976,1.0
1.0,0.0,8.0,37.632624181952814,8.0,3.0,3.7040780227441017,2.0,3.0,6.0,2.1919891052491827,0.0
1.0,0.0,12.0,41.08100474468496,5.0,4.0,3.006750395390413,3.0,3.0,9.0,0.9392712810248748,2.0
1.0,0.0,10.0,19.65554969356068,5.0,3.0,1.465554969356068,3.0,3.0,7.0,0.9131125907886876,4.0
1.0,0.0,11.0,32.869071477387635,2.0,1.0,2.806279225217058,3.0,1.0,8.0,2.37427796167688,0.0
1.0,0.0,9.0,47.30333972847605,9.0,4.0,4.255926636497339,3.0,3.0,6.0,0.620610624330747,3.0
,,,,9.0,8.0,2.8176553231216075,1.0,1.0,1.0,0.9701074926667886,3.0
1.0,0.0,8.0,22.804749400535098,9.0,5.0,1.7255936750668872,2.0,3.0,6.0,1.3300115995406632,4.0
1.0,0.0,3.0,10.57680109499945,5.0,1.0,1.85893369833315,1.0,2.0,2.0,1.898376393048365,3.0
0.0,1.0,7.0,22.99719930128891,5.0,5.0,2.571028471612701,1.0,2.0,5.0,2.839039685536648,3.0
1.0,0.0,5.0,13.222956907949685,8.0,7.0,1.044591381589937,2.0,2.0,3.0,2.9245703555766376,3.0
0.0,1.0,9.0,31.10468981196623,2.0,8.0,2.567187756885137,1.0,1.0,8.0,1.9827047456116669,0.0
1.0,0.0,7.0,38.30298883262387,8.0,6.0,4.3289984046605525,3.0,3.0,4.0,1.0339406558446247,2.0
1.0,0.0,5.0,25.825352729985305,4.0,6.0,4.365070545997061,3.0,2.0,2.0,1.9783414057521227,1.0
1.0,0.0,9.0,51.2235833640639,7.0,7.0,4.9137314848959885,3.0,1.0,6.0,0.983196817001384,2.0
1.0,0.0,7.0,13.10152394493364,5.0,1.0,1.1573605635619484,3.0,1.0,4.0,1.0177589149828263,3.0
0.0,1.0,10.0,31.51325734446118,2.0,6.0,2.551325734446118,2.0,3.0,7.0,2.926430332597668,1.0
1.0,0.0,10.0,51.58069620686704,7.0,6.0,4.458069620686704,1.0,1.0,9.0,1.3836401541754502,3.0
1.0,0.0,7.0,16.01186379006779,9.0,7.0,1.0016948271525412,3.0,1.0,4.0,0.5670831107576481,0.0
0.0,1.0,4.0,11.533882988073628,2.0,3.0,2.133470747018407,1.0,3.0,1.0,2.0409511680616053,0.0
1.0,0.0,9.0,38.81401487185686,1.0,1.0,4.201557207984096,1.0,1.0,8.0,1.4166787807100234,0.0
0.0,1.0,7.0,21.83362817645912,7.0,3.0,2.690518310922731,1.0,3.0,4.0,1.215266141250718,0.0
1.0,0.0,8.0,29.52423261876429,2.0,2.0,3.4405290773455364,3.0,3.0,5.0,2.8613762060607164,1.0
1.0,0.0,6.0,13.233089951817389,1.0,1.0,2.038848325302898,3.0,2.0,3.0,1.42715953919206,3.0
0.0,1.0,4.0,20.779346939986205,2.0,8.0,3.194836734996551,3.0,3.0,1.0,1.389072151671151,4.0
0.0,1.0,6.0,38.90454522669545,1.0,9.0,4.984090871115908,3.0,3.0,3.0,1.897204420185859,0.0
0.0,1.0,7.0,28.90134562775518,5.0,9.0,2.8430493753935973,3.0,3.0,4.0,0.7395259089039139,0.0
1.0,0.0,10.0,41.753925826005286,8.0,7.0,3.3753925826005284,3.0,2.0,7.0,2.649088437216617,0.0
1.0,0.0,10.0,57.54393643986473,9.0,1.0,4.854393643986473,1.0,1.0,9.0,2.847270459634476,3.0
1.0,0.0,2.0,14.095213776685082,8.0,5.0,3.0476068883425413,1.0,1.0,1.0,1.7101677448376336,2.0
1.0,0.0,6.0,27.450871974583784,7.0,5.0,3.408478662430631,1.0,1.0,5.0,1.973466612421359,4.0
0.0,1.0,8.0,16.039575557832727,4.0,6.0,1.2549469447290909,2.0,2.0,6.0,1.750459520267159,1.0
1.0,0.0,6.0,22.068423160716847,6.0,1.0,2.6780705267861413,1.0,2.0,5.0,1.3990016759947494,3.0
1.0,0.0,9.0,35.85360848202802,5.0,4.0,3.4281787202253358,2.0,2.0,7.0,0.9366572653045522,0.0
0.0,1.0,6.0,32.78210684477347,2.0,6.0,4.463684474128912,2.0,2.0,4.0,1.436164552754942,3.0
1.0,0.0,3.0,18.50921437951579,8.0,4.0,3.5030714598385964,2.0,2.0,1.0,0.6221618566458202,1.0
0.0,1.0,7.0,27.720636775607723,1.0,8.0,2.8172338250868174,3.0,3.0,4.0,1.2451236668593506,1.0
0.0,1.0,5.0,18.466043048780946,1.0,8.0,2.0932086097561897,2.0,3.0,2.0,1.2263811629321928,1.0
1.0,0.0,2.0,15.378669946331774,9.0,1.0,3.189334973165887,1.0,1.0,1.0,0.9511685379584784,0.0
1.0,0.0,6.0,18.25104557467273,9.0,8.0,1.5418409291121216,3.0,1.0,3.0,0.7266912502465022,0.0
0.0,1.0,5.0,24.223540130350703,4.0,4.0,4.044708026070141,1.0,2.0,3.0,2.5043243461323152,4.0
1.0,0.0,5.0,21.13250302765054,3.0,1.0,3.626500605530108,3.0,3.0,2.0,1.9922673568112463,2.0
0.0,1.0,8.0,22.516102084933284,8.0,9.0,1.6895127606166604,1.0,1.0,7.0,1.294598456125081,4.0
1.0,0.0,8.0,17.717787508271805,8.0,8.0,1.2147234385339756,3.0,1.0,5.0,1.8192119440580297,1.0
1.0,0.0,8.0,12.993970576881765,1.0,1.0,1.4992463221102206,2.0,2.0,6.0,1.3069582404866995,2.0
1.0,0.0,10.0,46.65573373869876,6.0,1.0,4.065573373869876,1.0,1.0,9.0,1.8517522225730203,3.0
1.0,0.0,6.0,22.86728553177328,4.0,2.0,3.14454758862888,3.0,3.0,3.0,2.6500185541867047,4.0
1.0,0.0,7.0,18.932906562784886,8.0,7.0,1.5618437946835555,1.0,1.0,6.0,1.5339791572450725,3.0
0.0,1.0,12.0,46.83717438665766,4.0,3.0,3.653097865554805,1.0,3.0,9.0,1.435413568922438,2.0
1.0,0.0,3.0,20.005080076835306,9.0,1.0,3.668360025611768,1.0,3.0,2.0,1.7998628708762523,2.0
0.0,1.0,4.0,13.913495594169031,6.0,5.0,2.228373898542258,1.0,2.0,2.0,2.6870147178917367,3.0
1.0,0.0,8.0,40.28582983534557,6.0,9.0,4.285728729418196,3.0,2.0,5.0,0.8161968812222055,4.0
1.0,0.0,8.0,43.57640261497134,7.0,6.0,4.572050326871418,3.0,1.0,5.0,1.2120672209854146,3.0
0.0,1.0,5.0,13.041234109537259,2.0,8.0,1.0082468219074516,3.0,2.0,3.0,2.2177328300500028,3.0
0.0,1.0,9.0,36.12029297414485,4.0,3.0,3.6800325526827615,2.0,3.0,6.0,1.6046818880759122,1.0
0.0,1.0,4.0,18.804389391222408,7.0,7.0,2.9510973478056024,1.0,2.0,2.0,1.3052274121751966,2.0
0.0,1.0,8.0,18.38318608571151,1.0,4.0,1.7978982607139389,2.0,3.0,5.0,2.2132946451346545,4.0
1.0,0.0,4.0,23.067400514141227,9.0,3.0,3.5168501285353067,2.0,3.0,2.0,2.4430153152724365,4.0
1.0,0.0,8.0,41.13212266561301,8.0,1.0,4.141515333201626,3.0,3.0,5.0,0.6627652041138966,1.0
0.0,1.0,10.0,48.82263595814335,9.0,4.0,4.482263595814335,1.0,3.0,7.0,2.9486102804020704,4.0
1.0,0.0,8.0,20.409730483450954,7.0,1.0,1.6762163104313692,1.0,2.0,7.0,2.217126881396247,1.0
1.0,0.0,5.0,16.94549448900223,5.0,3.0,2.3890988978004457,3.0,2.0,2.0,2.097083321823473,4.0
1.0,0.0,8.0,19.166097764303007,4.0,1.0,1.895762220537876,2.0,3.0,6.0,0.5508912959144556,1.0
0.0,1.0,6.0,26.361392215878567,4.0,8.0,3.060232035979761,2.0,2.0,4.0,1.4214209165431508,1.0
0.0,1.0,5.0,17.373667280005442,5.0,3.0,2.8747334560010884,1.0,3.0,2.0,1.925197923687488,4.0
1.0,0.0,7.0,28.761458921473544,2.0,1.0,3.823065560210506,2.0,1.0,5.0,2.9863513816245617,3.0
0.0,1.0,6.0,16.932546111421864,3.0,6.0,1.8220910185703103,3.0,3.0,3.0,2.2082209663527186,2.0
1.0,0.0,11.0,28.54303309633037,1.0,3.0,2.503912099666397,3.0,2.0,8.0,0.6353593481001986,1.0
1.0,0.0,5.0,15.738223775018994,9.0,2.0,1.3476447550037989,1.0,1.0,4.0,0.7996804951279147,4.0
0.0,1.0,11.0,25.058952861846375,2.0,7.0,1.6417229874405797,1.0,3.0,8.0,2.1132208318664043,2.0
1.0,0.0,9.0,49.045907999584536,8.0,3.0,4.5606564443982816,3.0,1.0,6.0,2.3519505325508705,3.0
1.0,0.0,7.0,35.447756579276216,4.0,7.0,4.492536654182317,3.0,2.0,4.0,2.948356197918692,0.0
1.0,0.0,11.0,47.08628761974664,7.0,5.0,3.644207965431513,3.0,2.0,8.0,2.5318109664161192,2.0
1.0,0.0,8.0,37.13734227976059,8.0,6.0,3.6421677849700735,1.0,1.0,7.0,2.235848471033594,1.0
0.0,1.0,10.0,30.851536279517113,7.0,6.0,2.4851536279517115,1.0,2.0,8.0,2.7683416405930465,1.0
0.0,1.0,6.0,30.497701799222874,2.0,8.0,3.7496169665371455,3.0,3.0,3.0,1.5054340012517111,2.0
1.0,0.0,3.0,14.696851510034083,6.0,4.0,2.8989505033446945,1.0,1.0,2.0,1.1507977829077762,0.0
1.0,0.0,6.0,27.345181312271247,6.0,5.0,3.5575302187118747,2.0,2.0,4.0,0.7088899730133842,1.0
1.0,0.0,6.0,20.975230092011113,9.0,3.0,1.995871682001852,1.0,1.0,5.0,1.1462444458633394,0.0
1.0,0.0,8.0,27.82432874816743,8.0,6.0,2.478041093520929,3.0,3.0,5.0,2.1606179973579223,0.0
0.0,1.0,11.0,28.915807147742495,3.0,8.0,1.901437013431136,3.0,3.0,8.0,0.8339241637584855,0.0
1.0,0.0,8.0,33.9556916493781,8.0,4.0,3.244461456172263,3.0,2.0,5.0,1.463588656536237,3.0
1.0,0.0,8.0,31.500478099937915,7.0,2.0,3.0625597624922394,1.0,2.0,7.0,2.590812378940032,0.0
0.0,1.0,8.0,39.439277893225764,8.0,9.0,3.804909736653221,1.0,1.0,7.0,1.4446498149129336,0.0
1.0,0.0,7.0,27.244178161711275,5.0,1.0,3.1777397373873253,3.0,1.0,4.0,0.8650558272060325,2.0
1.0,0.0,4.0,22.050813239164093,8.0,5.0,3.5127033097910227,3.0,3.0,1.0,0.943310931208471,4.0
0.0,1.0,4.0,16.380318494550508,1.0,5.0,2.8450796236376266,3.0,3.0,1.0,0.9956046651247978,0.0
0.0,1.0,5.0,10.120967261879532,1.0,5.0,1.0241934523759064,2.0,1.0,4.0,0.9779356594073888,0.0
0.0,1.0,6.0,22.51777845444932,5.0,8.0,2.41962974240822,1.0,3.0,3.0,2.2191859649473877,0.0
